"Transcript","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif","cluster"
"ENST00000261465",-2.13665178870478,4.07207056951279,-13.6306839302374,6.03932748430255e-07,0.000482246126142497,6.78467946434762,TRUE,"B"
"ENST00000168216",1.04057458193057,6.62732728698685,13.5628826078173,6.28297916754657e-07,0.000482246126142497,6.74862791708099,TRUE,"D"
"ENST00000316519",-1.00872403625694,4.015855061165,-13.4800142348785,6.59580376179306e-07,0.000482246126142497,6.70425431501906,TRUE,"B"
"ENST00000367029",-1.82914727051518,5.6341809032034,-13.4302916428429,6.79183103824545e-07,0.000482246126142497,6.67746397331491,TRUE,"B"
"ENST00000274276",1.24653424365509,3.75442641081497,13.235699705429,7.62402678251572e-07,0.000521285771970455,6.57140998063012,TRUE,"D"
"ENST00000609514",-1.68680140355126,3.0218889157708,-12.631429059067,1.10280284279157e-06,0.000606004661119135,6.22935971488489,TRUE,"B"
"ENST00000248598",1.56671266840762,2.96952644631563,12.6122512932579,1.1160911368859e-06,0.000606004661119135,6.21817797646647,TRUE,"D"
"ENST00000348354",1.15315903934574,4.938374755479,12.3186966356637,1.34349229370555e-06,0.000626084180781866,6.04441527968553,TRUE,"D"
"ENST00000244204",1.35308706371114,4.28919249663308,12.2740991253219,1.38236449394302e-06,0.000626084180781866,6.01758251162317,TRUE,"D"
"ENST00000310624",-0.822979913080572,4.3498351661932,-12.1329040855228,1.5139503476586e-06,0.000626084180781866,5.9318589807655,FALSE,"B"
"ENST00000406875",0.856811702755495,3.72701780214283,12.1316449053976,1.51518500590425e-06,0.000626084180781866,5.93108917876398,FALSE,"D"
"ENST00000375326",-1.03349789874012,5.35164289173859,-12.0667984431712,1.5803126148907e-06,0.000626084180781866,5.89131693449386,TRUE,"B"
"ENST00000347703",-0.792163155417761,5.20879748492294,-12.0166762551972,1.63279306090281e-06,0.000626084180781866,5.86040224375861,FALSE,"B"
"ENST00000368594",0.910510829370017,3.48830396586191,11.9921871627261,1.65913888139508e-06,0.000626084180781866,5.84524242070992,FALSE,"D"
"ENST00000258787",0.712474877564522,6.20907266657936,11.9499326844627,1.70571897800752e-06,0.000626084180781866,5.8189992784592,FALSE,"D"
"ENST00000588282",-0.836652720915347,6.36851483058185,-11.8933968233255,1.77033931370124e-06,0.000626084180781866,5.78371556683427,FALSE,"B"
"ENST00000403359",-1.38056741220966,2.84727829687322,-11.877951618055,1.78846459596278e-06,0.000626084180781866,5.77404213490208,TRUE,"B"
"ENST00000217182",-1.59673659837993,3.09755030433293,-11.8703714000442,1.79743576087096e-06,0.000626084180781866,5.76928921255423,TRUE,"B"
"ENST00000309576",1.12774199466139,3.22401113770254,11.8153022896036,1.86413654600104e-06,0.000637293051402319,5.73465319789535,TRUE,"D"
"ENST00000355285",-1.15765235863448,3.01541442602069,-11.6167523004106,2.12856925611376e-06,0.000684635286963658,5.60819747550669,TRUE,"B"
"ENST00000261381",0.969506264832549,2.99367740942105,11.6012188924419,2.15095859616988e-06,0.000684635286963658,5.59819893207057,FALSE,"D"
"ENST00000400566",1.16996104361317,3.25858340585785,11.2449426103608,2.74399090433754e-06,0.00082307084226657,5.36456433392796,TRUE,"D"
"ENST00000249014",-1.58189146352778,2.74794268629311,-11.2343453991345,2.76422686856223e-06,0.00082307084226657,5.35748641886594,TRUE,"B"
"ENST00000162330",1.43040215472853,3.53611521129607,11.1897857814579,2.8511546705354e-06,0.000835478831313556,5.32764206571248,TRUE,"D"
"ENST00000397572",-0.832023932644455,4.05117267431895,-11.1583137984768,2.91438572435914e-06,0.000840663669646784,5.30648235895755,FALSE,"B"
"ENST00000455784",-0.973326627249739,3.54619653530997,-11.0893876976086,3.05839733330941e-06,0.000842702584630225,5.25990526486809,FALSE,"B"
"ENST00000319518",-1.12116452202034,3.3743501329376,-11.0104824257087,3.23307459457497e-06,0.000862959269572907,5.20618415093231,TRUE,"B"
"ENST00000298049",-1.49149147726727,3.73310153581995,-10.8917826963875,3.51716535037117e-06,0.000869637192215677,5.12455438185943,TRUE,"B"
"ENST00000331495",0.879926114978772,4.12547804326233,10.6831378763699,4.08646269081192e-06,0.000943002346688486,4.97865014522676,FALSE,"D"
"ENST00000373873",-1.45628386484641,2.48529230123551,-10.5912369427154,4.36919807886665e-06,0.000964887070594911,4.91338672153178,TRUE,"B"
"ENST00000332904",-1.06567304845978,2.83482090668395,-10.5894827031127,4.37480278663738e-06,0.000964887070594911,4.9121349308798,TRUE,"B"
"ENST00000306042",0.816948393954154,3.98020311000069,10.5063901986446,4.64967637372841e-06,0.000977340285077614,4.85258138320677,FALSE,"D"
"ENST00000494695",-0.805409752816359,3.99391620001369,-10.4930754136169,4.6954843196962e-06,0.000977340285077614,4.84299086525196,FALSE,"B"
"ENST00000295317",0.902840653604519,3.59584279337208,10.4354423425194,4.89964232212438e-06,0.000977340285077614,4.80132547694323,FALSE,"D"
"ENST00000453348",-1.18650795232867,3.734571163913,-10.4232714411613,4.94400855375242e-06,0.000977340285077614,4.79249474164287,TRUE,"B"
"ENST00000349606",0.892284693146486,3.34367092283127,10.4042026230615,5.0144214794886e-06,0.000977340285077614,4.77863670091925,FALSE,"D"
"ENST00000301454",-0.673685528067768,3.89915453191691,-10.4001908538678,5.02937690712168e-06,0.000977340285077614,4.77571770015869,FALSE,"B"
"ENST00000620913",-0.733891483563913,4.79296546655887,-10.326181913489,5.31437521907187e-06,0.00101142970019882,4.72164919046319,FALSE,"B"
"ENST00000355773",0.69437679515414,3.61706845443872,10.1853053833027,5.90791338688248e-06,0.001063565409662,4.61756976374162,FALSE,"D"
"ENST00000621127",-0.710993375643759,4.15280315054979,-9.97349152791668,6.94414366743432e-06,0.00118315431101119,4.45816154617535,FALSE,"B"
"ENST00000580965",-0.707464567809902,3.99458839253573,-9.89526999215941,7.37671790655276e-06,0.00121853053740492,4.39838779974168,FALSE,"B"
"ENST00000582743",0.796803404859547,7.41910703504566,9.76933222368822,8.13756506364758e-06,0.00130331953527424,4.30110462560889,FALSE,"D"
"ENST00000381112",0.989393011333666,3.91471217900509,9.61505666079532,9.19104684881772e-06,0.00142584803257163,4.18014096207692,FALSE,"D"
"ENST00000278840",-0.587907761544172,4.95701003306735,-9.48789439296116,1.01739754354148e-05,0.00153952262715732,4.07892449936012,FALSE,"B"
"ENST00000438323",0.838645739777462,4.21012334244343,9.47699159128171,1.02635442387706e-05,0.00154044951375564,4.07018178364033,FALSE,"D"
"ENST00000409687",-0.724484336650406,5.52283422367495,-9.41170118068719,1.08186068944004e-05,0.00159086630374798,4.01761160801286,FALSE,"B"
"ENST00000379965",0.653164137258146,4.85241355699661,9.40721206020918,1.08579792141403e-05,0.00159086630374798,4.01398347594918,FALSE,"D"
"ENST00000582723",-1.4614015848814,3.60992862335457,-9.3683700385874,1.12053752920132e-05,0.00162883805721146,3.98251764319327,TRUE,"B"
"ENST00000455895",0.643477743100885,3.71084695515887,9.35134668092641,1.13615072610013e-05,0.00163428173262029,3.96868540912593,FALSE,"D"
"ENST00000284376",0.600208683549521,3.67682618577646,9.34504920283868,1.1419876686421e-05,0.00163428173262029,3.96356197695297,FALSE,"D"
"ENST00000607355",1.91930241398502,5.66056987531995,9.30337697092324,1.1814625690387e-05,0.00165679103395004,3.92957065182967,TRUE,"D"
"ENST00000361298",-0.701065766849144,6.12452368267922,-9.29275404718634,1.19176625714878e-05,0.00165679103395004,3.92088116331022,FALSE,"B"
"ENST00000334464",-0.611448027942523,3.3075945805906,-9.27345805453002,1.21073873575302e-05,0.00165679103395004,3.90507155183401,FALSE,"B"
"ENST00000594786",-0.638017439150005,4.36998507207161,-9.27097199597764,1.2132074201915e-05,0.00165679103395004,3.90303226648058,FALSE,"B"
"ENST00000246024",0.716187974894972,4.40864886087586,9.1861871905228,1.30084182551033e-05,0.00174020586527146,3.83315386258778,FALSE,"D"
"ENST00000368034",1.10743228707171,2.57744147912881,9.17640195387477,1.31140064263215e-05,0.00174170987508145,3.82504749436844,TRUE,"D"
"ENST00000231461",0.810802884841098,2.9245995065747,9.1605713351979,1.32868494087751e-05,0.00175206090668141,3.81191466741147,FALSE,"D"
"ENST00000263621",-0.707276049089965,9.94061830557587,-8.91556458693939,1.63116680168336e-05,0.00196816799515533,3.60573954652835,FALSE,"B"
"ENST00000355653",0.669588466829275,6.35260219110704,8.89930750244877,1.6537917952682e-05,0.00197070746346061,3.59186225102281,FALSE,"D"
"ENST00000578882",-1.34225310187236,3.2327093244312,-8.86163239917629,1.70757544079327e-05,0.00200233787696415,3.55960665369523,TRUE,"B"
"ENST00000283148",0.614762522576492,4.38091870166731,8.83110927703991,1.75257437858502e-05,0.00202214222519113,3.53337593506218,FALSE,"D"
"ENST00000521180",0.803135859751097,4.09875306784244,8.81001673661869,1.78443893832455e-05,0.00203430687791015,3.51519795587666,FALSE,"D"
"ENST00000568457",0.734465525735566,3.58607789191833,8.804534677065,1.79282561733127e-05,0.00203430687791015,3.51046647625341,FALSE,"D"
"ENST00000554578",-0.608033054345038,4.32479348206057,-8.77830748117348,1.83355905811393e-05,0.00206398376657569,3.4877905340295,FALSE,"B"
"ENST00000523496",-0.923539487787268,2.75405335384451,-8.72790645428682,1.91475210642987e-05,0.00211666099621567,3.44402904920005,FALSE,"B"
"ENST00000261353",0.904220497557871,3.33908683530623,8.55153240124733,2.23190448331258e-05,0.00231176059019294,3.28895015930651,FALSE,"D"
"ENST00000322910",0.708764443684075,3.50194285765345,8.5466329469448,2.24150991628046e-05,0.00231176059019294,3.28459869941798,FALSE,"D"
"ENST00000054666",0.500130059810711,4.8565890331697,8.49935323707894,2.3365955730151e-05,0.00233635965752818,3.24248476430763,FALSE,"D"
"ENST00000357857",0.910570380546874,3.73422487180189,8.49707195354197,2.34129536126273e-05,0.00233635965752818,3.2404471102496,FALSE,"D"
"ENST00000374050",0.687994327613389,6.77230599167353,8.44011704555466,2.46209747800878e-05,0.00243063002895829,3.18940601191375,FALSE,"D"
"ENST00000372117",-1.10604934737019,2.63475902578193,-8.36569104146887,2.63049883286048e-05,0.00252925202882486,3.12221575563115,TRUE,"B"
"ENST00000281282",-0.610720525658283,3.45544272522859,-8.30859337035206,2.76835724271275e-05,0.00258114358877374,3.07028764975936,FALSE,"B"
"ENST00000429504",-1.10379084052033,3.24846856484948,-8.26453733555099,2.88020608080051e-05,0.00265857422288291,3.0299920320111,TRUE,"B"
"ENST00000455127",0.654977712927432,4.8150554715072,8.2486805762004,2.92168146264063e-05,0.00268344086974172,3.0154397646941,FALSE,"D"
"ENST00000263620",0.619859838406878,4.1146067016781,8.21973464097157,2.99911126098548e-05,0.00270080941410015,2.98880799420982,FALSE,"D"
"ENST00000289429",1.14051323197995,2.64169360329502,8.17958093490983,3.11031353231564e-05,0.00271930266372169,2.95172024454067,TRUE,"D"
"ENST00000269228",0.604997504124277,3.5968851003687,8.17697774683866,3.11767899400752e-05,0.00271930266372169,2.94931001721628,FALSE,"D"
"ENST00000614556",0.492904944986855,5.67774684624511,8.16744131309191,3.14482694159984e-05,0.00271930266372169,2.94047441400686,FALSE,"D"
"ENST00000429029",0.607123219383752,5.65893987555233,8.15973828158698,3.16694692974467e-05,0.00271930266372169,2.93333052368822,FALSE,"D"
"ENST00000234831",0.521756588545134,6.09632369939838,8.10800629166852,3.32004388586705e-05,0.00281152890720145,2.88519207620424,FALSE,"D"
"ENST00000221200",0.636585882568588,4.45510176572301,8.01666708346501,3.61078241202387e-05,0.00296260684926101,2.79950601823312,FALSE,"D"
"ENST00000258145",0.598908988368967,4.94281213479959,7.99271932167187,3.6916005076501e-05,0.00297855581124983,2.77689308538337,FALSE,"D"
"ENST00000431606",0.703094113590442,4.2862229047753,7.99179551112084,3.69475803464715e-05,0.00297855581124983,2.7760195340358,FALSE,"D"
"ENST00000368985",0.602041330631381,4.10716233372792,7.98542205283942,3.71662379434693e-05,0.00297952529844926,2.76999031868669,FALSE,"D"
"ENST00000381031",-0.652543458072154,3.92877283358073,-7.94553667535551,3.85675876398599e-05,0.00300432950669849,2.73215981333221,FALSE,"B"
"ENST00000568977",-0.978031197497125,3.25317032387303,-7.93135438198158,3.90798955407742e-05,0.00301863578066206,2.71866674368072,FALSE,"B"
"ENST00000219542",-1.09367809781058,3.65763456147827,-7.89914337958134,4.02716801848696e-05,0.00307213011525983,2.68794001151693,TRUE,"B"
"ENST00000263563",-0.792148147470004,3.63748484597643,-7.86275979466614,4.16664807919341e-05,0.00315247910614711,2.65309696677467,FALSE,"B"
"ENST00000393399",0.511565671907558,4.88099782149704,7.83979239146316,4.25744556922558e-05,0.00316999764922413,2.63102742345954,FALSE,"D"
"ENST00000263960",0.624116485897372,3.8054431156741,7.82015456706121,4.33681904318345e-05,0.00321534202233774,2.61211131955224,FALSE,"D"
"ENST00000357156",0.772613056755431,7.43075990506189,7.78046547286892,4.50228633385817e-05,0.00331142262985481,2.57375094625186,FALSE,"D"
"ENST00000590247",-0.462193938343301,6.33009520214624,-7.70806608999583,4.82242821944781e-05,0.00346407966378311,2.50332472196579,FALSE,"B"
"ENST00000306897",-0.808865797764894,5.10002151885837,-7.61103625573724,5.29167161355861e-05,0.00363158177166935,2.40801701917544,FALSE,"B"
"ENST00000252288",-0.597553397642223,6.70017568833158,-7.49358270995092,5.92851790573854e-05,0.00392280892680427,2.29121489460982,FALSE,"B"
"ENST00000379852",0.563119713233382,6.62202854987559,7.45457774215622,6.15840015581521e-05,0.00404112672498059,2.2520747776074,FALSE,"D"
"ENST00000285379",1.25734634770014,7.51845266066881,7.4414507890051,6.2379687040965e-05,0.00405489930444808,2.23886260315096,TRUE,"D"
"ENST00000269593",-0.474120716364987,5.69364187197383,-7.42747501179795,6.32393359380389e-05,0.00409032868641717,2.22477402904103,FALSE,"B"
"ENST00000287218",0.479987910429,3.82426686887542,7.42184352871061,6.35894227290898e-05,0.00409032868641717,2.21909065264773,FALSE,"D"
"ENST00000372991",0.41809547795544,7.42934713178246,7.40325139271998,6.47605203528275e-05,0.00413683033298806,2.20030086810604,FALSE,"D"
"ENST00000301458",-0.604547377613958,6.20832359416461,-7.38903791608961,6.56718930899011e-05,0.00416621587055898,2.18590898622812,FALSE,"B"
"ENST00000373768",-0.504447137340983,6.93497800021274,-7.36282067720667,6.7390373678408e-05,0.00420500468028639,2.15930042499481,FALSE,"B"
"ENST00000397041",0.525218880377986,5.20323549748224,7.36274607057955,6.73953343447962e-05,0.00420500468028639,2.15922458936202,FALSE,"D"
"ENST00000475836",-0.893392401318774,5.41694122388844,-7.35367799523765,6.80012956265083e-05,0.00422684147663626,2.15000224788246,FALSE,"B"
"ENST00000349062",-0.47682261711289,3.67043953046765,-7.35008918529358,6.82427736851222e-05,0.00422761692953369,2.14634970625957,FALSE,"B"
"ENST00000170168",0.507674603169223,3.87426809966699,7.298224173385,7.18404941632353e-05,0.00436116352356242,2.09339351005498,FALSE,"D"
"ENST00000448520",0.64803394614188,3.57755005339919,7.26691085712457,7.41137765210074e-05,0.00444610748504763,2.0612666764658,FALSE,"D"
"ENST00000298249",0.566086752510491,3.71749968619123,7.2642279695261,7.43122144590539e-05,0.00444610748504763,2.05850864753727,FALSE,"D"
"ENST00000375887",0.812039093082916,3.53488890919436,7.26278891981167,7.44188945820767e-05,0.00444610748504763,2.05702893905462,FALSE,"D"
"ENST00000312734",-0.758969450179383,3.08106003953423,-7.24390108289143,7.58348899606822e-05,0.00448714071655178,2.03758448373907,FALSE,"B"
"ENST00000266263",-0.688524503373254,4.136765273727,-7.20625158515589,7.87470662752586e-05,0.00459457615532248,1.99869780329593,FALSE,"B"
"ENST00000620230",0.545960712589349,4.22896972270942,7.18959121886973,8.00749839803064e-05,0.00464862980899508,1.98143551296064,FALSE,"D"
"ENST00000372645",-0.751317665915523,3.8274992539448,-7.15593391309236,8.28337488606602e-05,0.00472348009661038,1.94645985080156,FALSE,"B"
"ENST00000475711",-0.837058897435516,3.57900347597929,-7.15514698771225,8.28994935974087e-05,0.00472348009661038,1.94564045955459,FALSE,"B"
"ENST00000480798",0.943460436912935,5.65440951017302,7.13072415699248,8.49688553549139e-05,0.00475743611758454,1.92017262422135,FALSE,"D"
"ENST00000414002",-0.483844884887385,8.54642026003167,-7.12461806331643,8.54950975639158e-05,0.00475743611758454,1.91379392220838,FALSE,"B"
"ENST00000366592",0.648161934632047,3.29206845470421,7.10234961862209,8.7444974819035e-05,0.00479027204787598,1.89049276121619,FALSE,"D"
"ENST00000342505",0.423618422904437,4.94821217977358,7.07912921731413,8.95306409153623e-05,0.00484975960627755,1.86613092159531,FALSE,"D"
"ENST00000282388",-0.429034232011475,7.28234524081425,-7.07856811566731,8.95817141942821e-05,0.00484975960627755,1.86554142052172,FALSE,"B"
"ENST00000447182",0.811870595529349,5.26821462945055,7.07304572283444,9.00860997223986e-05,0.00485339136100712,1.85973745792621,FALSE,"D"
"ENST00000423585",-0.959456102386311,3.34567236266941,-7.06675660101431,9.06643355359318e-05,0.00486556482072336,1.85312311328252,FALSE,"B"
"ENST00000521288",-0.547165504827706,3.29770634689457,-7.04112164250275,9.3064020110663e-05,0.0049511667875013,1.82611219752677,FALSE,"B"
"ENST00000267116",0.664150750225422,4.29041225843088,7.02853630384546,9.42677204199142e-05,0.00498646529132389,1.81282170065835,FALSE,"D"
"ENST00000323492",0.667434666640552,3.20042989548161,7.02203109852213,9.48966264333591e-05,0.00500539034453212,1.80594433957826,FALSE,"D"
"ENST00000409592",0.885416642919794,3.80253494401932,6.99702974318886,9.73571472097297e-05,0.00510599515522392,1.77946394589747,FALSE,"D"
"ENST00000245903",-0.754689571092515,5.61461503580651,-6.98454016778232,9.86126181726176e-05,0.00512894379764843,1.76620647735067,FALSE,"B"
"ENST00000326739",-0.418325937539132,8.30245645087086,-6.96680731021063,0.000100425947985813,0.00516830172035842,1.74735004356548,FALSE,"B"
"ENST00000589183",-0.684429946398686,4.08005341359974,-6.95980339424248,0.000101152265156675,0.00516830172035842,1.73989156323314,FALSE,"B"
"ENST00000368323",0.506029765725007,3.3508173857883,6.93760127331326,0.000103493236590854,0.00520596359864784,1.7162080312715,FALSE,"D"
"ENST00000221138",0.525568498607468,5.92353857118354,6.93283700762303,0.000104003327529645,0.00520924511744831,1.71111784636972,FALSE,"D"
"ENST00000253727",0.729992919436388,5.41425442547207,6.91550764516392,0.000105882239054157,0.00526545741183762,1.6925790216006,FALSE,"D"
"ENST00000296511",0.686985697462403,6.2428904272166,6.89099823655063,0.000108603876739774,0.0053227217515802,1.66629468427383,FALSE,"D"
"ENST00000254806",0.46970545932675,6.28384564395739,6.89082212543656,0.000108623710053025,0.0053227217515802,1.66610554615529,FALSE,"D"
"ENST00000253692",-0.389754613082509,4.30766304191884,-6.88984789810362,0.000108733497963901,0.0053227217515802,1.6650591843188,FALSE,"B"
"ENST00000372235",0.649086472498467,3.75610370519323,6.88035213858632,0.000109810030500113,0.00534882050939997,1.65485407090677,FALSE,"D"
"ENST00000415083",0.442715104047612,3.63094106357271,6.87718873378101,0.00011017127129013,0.00535229431391341,1.65145182924713,FALSE,"D"
"ENST00000435298",-0.66336240794702,2.95780310874,-6.85807704173537,0.000112381779419741,0.00538877929835802,1.6308703392182,FALSE,"B"
"ENST00000552367",1.02015571336843,2.94521182198518,6.83115934062466,0.000115578553062529,0.0054992156394004,1.60180414669954,TRUE,"D"
"ENST00000342245",0.751155856242793,3.75558946831357,6.79861108738981,0.000119578652483815,0.00557459975632251,1.56653513244865,FALSE,"D"
"ENST00000492356",0.393332810240893,5.62910817078169,6.77142592206941,0.000123036768832607,0.00560276023273605,1.53697403959752,FALSE,"D"
"ENST00000397764",0.509777937258053,5.16641059583189,6.76859138430372,0.000123403639258346,0.00560276023273605,1.53388633163834,FALSE,"D"
"ENST00000448301",0.651074964035791,5.41577778954946,6.75085555450553,0.000125726722898297,0.00567491694725053,1.51454304190604,FALSE,"D"
"ENST00000350997",-0.662431199052951,5.23830001981686,-6.72993724730193,0.000128528812128012,0.00572480121238642,1.49167696137523,FALSE,"B"
"ENST00000355035",0.852402638010373,3.84400173896864,6.72876435013099,0.000128687951732784,0.00572480121238642,1.49039318659639,FALSE,"D"
"ENST00000527974",0.657358881153939,4.12988664242287,6.68587335754052,0.000134659289225582,0.00594723717319011,1.44332576209938,FALSE,"D"
"ENST00000188790",1.61425087401631,3.13217392035816,6.67438866146949,0.000136309573473293,0.00599145484735826,1.43068241575014,TRUE,"D"
"ENST00000256495",0.656352347350411,3.65106356857991,6.64370567490254,0.000140828872578584,0.00613170239781424,1.39682002286143,FALSE,"D"
"ENST00000430969",0.526574312635392,5.04380865338288,6.63053494451858,0.000142819215778491,0.00616024659459517,1.38224697760985,FALSE,"D"
"ENST00000260130",0.842013131275276,5.65204093467838,6.61666012998733,0.000144949533369316,0.00621768316129788,1.36687042658119,FALSE,"D"
"ENST00000488034",0.470922137215314,4.6303384366534,6.61312410489676,0.000145498029666902,0.00621768316129788,1.36294766313075,FALSE,"D"
"ENST00000391839",0.3645572869875,5.08192414991715,6.59110992467352,0.000148964644576632,0.00632192253684875,1.33848900251332,FALSE,"D"
"ENST00000296785",0.623882218289751,2.98621685471893,6.58196607810254,0.000150431198986871,0.00635494362585041,1.32831116014826,FALSE,"D"
"ENST00000227520",-0.631121760642386,5.36591596398545,-6.5772950619451,0.000151186499768427,0.00637226934297931,1.32310770938271,FALSE,"B"
"ENST00000398238",0.469286769666369,6.23654765414561,6.56613523198892,0.00015300800245246,0.00641972893926107,1.31066420849275,FALSE,"D"
"ENST00000312547",0.525982335906445,6.63794588981141,6.55694992975763,0.00015452536130381,0.00645405587110776,1.30041007767798,FALSE,"D"
"ENST00000480182",-0.518144258622693,5.63186031896061,-6.52044237037241,0.000160722113290049,0.00660822034175412,1.2595445116557,FALSE,"B"
"ENST00000263856",0.409686237044577,4.62157727015364,6.50959095230644,0.000162616392490632,0.00664172836674683,1.24736379731547,FALSE,"D"
"ENST00000381815",-0.414200769099301,5.09776560835355,-6.43294509542359,0.000176717217456695,0.00692554782836052,1.16088370835918,FALSE,"B"
"ENST00000600972",0.889641592302148,4.65270737903696,6.40655007307002,0.000181880466867534,0.0069806555069471,1.13092062298632,FALSE,"D"
"ENST00000348227",-0.449880911360848,4.37669296151192,-6.40008812218216,0.000183169663069363,0.0070035317861284,1.12357092518315,FALSE,"B"
"ENST00000357066",0.63579915653226,6.55207062277187,6.39518736567436,0.00018415409588449,0.0070035317861284,1.11799316318053,FALSE,"D"
"ENST00000570132",-1.00702854539128,3.16062698673358,-6.38602185253235,0.000186010866193184,0.00702238568669197,1.10755284005319,TRUE,"B"
"ENST00000335766",0.753530957974674,2.82102520946438,6.35130838751565,0.000193232211483438,0.00723582120932199,1.06790866543429,FALSE,"D"
"ENST00000293379",0.721338307932121,6.71017966856217,6.32335451162697,0.00019927170812186,0.00739313326239624,1.03586599289997,FALSE,"D"
"ENST00000432365",-0.470721773219433,3.6972778494927,-6.28498562909094,0.000207902023464114,0.0075815218440394,0.991712484979187,FALSE,"B"
"ENST00000270530",0.812793262741778,3.22938352078995,6.27998240728811,0.000209057368340157,0.0075815218440394,0.985940214245749,FALSE,"D"
"ENST00000269298",0.810444610594425,3.1117289188526,6.27484175666179,0.00021025180510199,0.0075815218440394,0.980005840076735,FALSE,"D"
"ENST00000545405",-1.35248328700309,3.31723067966388,-6.27477654484196,0.000210267005262346,0.0075815218440394,0.97993053633923,TRUE,"B"
"ENST00000480760",0.661680103748168,5.68659914279819,6.26088209149006,0.000213533370396589,0.00762483472126003,0.963872612532854,FALSE,"D"
"ENST00000314289",0.465688189889283,5.88233586703238,6.25552759535221,0.000214806983682816,0.00763349045601535,0.957677350459811,FALSE,"D"
"ENST00000220763",0.565181002118639,4.28719474012994,6.24338775544646,0.000217725589393984,0.0076853386344213,0.943616801028441,FALSE,"D"
"ENST00000550709",0.614553632166787,2.88504100643293,6.20442022898901,0.000227392443856197,0.0079656392903781,0.898347693706404,FALSE,"D"
"ENST00000356998",-0.482626931186822,5.94364213161484,-6.19509276681164,0.000229775691198275,0.00800356421737992,0.887480947065689,FALSE,"B"
"ENST00000568415",-0.857554019112701,3.12491338521078,-6.18116631980449,0.000233385260492024,0.0080608126033283,0.871233986213145,FALSE,"B"
"ENST00000359634",-0.547398754253178,3.23176911609727,-6.17663792666555,0.000234572353677631,0.0080608126033283,0.865945289595922,FALSE,"B"
"ENST00000193322",0.503837061930273,4.1165576878016,6.17528751465681,0.000234927639703765,0.0080608126033283,0.864367600529714,FALSE,"D"
"ENST00000259339",0.669462337383681,4.28707000814055,6.17353024296069,0.000235390853859568,0.0080608126033283,0.862314200102851,FALSE,"D"
"ENST00000405510",0.466727411524864,4.53241369156825,6.14720286820709,0.000242452198206647,0.00821267895613378,0.83149922124293,FALSE,"D"
"ENST00000498660",0.511441892840044,3.91125935836948,6.10692526210672,0.000253709678995647,0.00842248898883714,0.784170567960087,FALSE,"D"
"ENST00000544615",-0.473092344643533,5.2162405473045,-6.10091988844567,0.000255436804783445,0.00842248898883714,0.777094607426595,FALSE,"B"
"ENST00000438047",-0.523070048354085,3.09388577502638,-6.09360936387227,0.000257556735586764,0.00844539057844981,0.768474059307817,FALSE,"B"
"ENST00000261416",0.80482293458206,6.28249053350392,6.07901674037178,0.00026184636493877,0.0085254775011193,0.751244246068692,FALSE,"D"
"ENST00000352480",-0.884598233259785,4.18866545452409,-6.06370401692628,0.000266432189547518,0.00862913096708199,0.733132293906061,FALSE,"B"
"ENST00000379715",-0.526713957095744,4.29529983693104,-6.05316742585346,0.000269638856757683,0.00868726515637626,0.720650568504287,FALSE,"B"
"ENST00000223500",0.477930457253674,5.60345278567112,6.0246709738996,0.000278525602861842,0.00891137115152939,0.686815700894251,FALSE,"D"
